Province_State,date,cases,normalized_cases,days_after_quarantine,rank_on_sah,rank_latest,normalized_rank_on_sah,normalized_rank_latest,population,persons_per_misq
New Jersey,3/8/20,5,1,-13,4,2,4,2,8936574,1215
New Jersey,3/7/20,4,0,-14,4,2,4,2,8936574,1215
New Jersey,3/6/20,2,0,,4,2,4,2,8936574,1215
New Jersey,3/5/20,2,0,,4,2,4,2,8936574,1215
New Jersey,3/4/20,0,0,,4,2,4,2,8936574,1215
New Jersey,3/3/20,0,0,,4,2,4,2,8936574,1215
New Jersey,3/2/20,0,0,,4,2,4,2,8936574,1215
New Jersey,3/1/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/29/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/28/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/27/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/26/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/25/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/24/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/23/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/22/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/21/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/20/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/19/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/18/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/17/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/16/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/15/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/14/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/13/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/12/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/11/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/10/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/9/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/8/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/7/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/6/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/5/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/4/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/3/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/2/20,0,0,,4,2,4,2,8936574,1215
New Jersey,2/1/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/31/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/30/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/29/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/28/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/27/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/26/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/25/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/24/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/23/20,0,0,,4,2,4,2,8936574,1215
New Jersey,1/22/20,0,0,,4,2,4,2,8936574,1215
New Mexico,4/23/20,2379,1135,,41,38,33,28,2096640,17
New Mexico,4/22/20,2210,1054,,41,38,33,28,2096640,17
New Mexico,4/21/20,1971,940,,41,38,33,28,2096640,17
New Mexico,4/20/20,1971,940,,41,38,33,28,2096640,17
New Mexico,4/19/20,1845,880,,41,38,33,28,2096640,17
New Mexico,4/18/20,1798,858,,41,38,33,28,2096640,17
New Mexico,4/17/20,1597,762,,41,38,33,28,2096640,17
New Mexico,4/16/20,1484,708,,41,38,33,28,2096640,17
New Mexico,4/15/20,1484,708,,41,38,33,28,2096640,17
New Mexico,4/14/20,1345,642,,41,38,33,28,2096640,17
New Mexico,4/13/20,1262,602,,41,38,33,28,2096640,17
New Mexico,4/12/20,1245,594,,41,38,33,28,2096640,17
New Mexico,4/11/20,1091,520,,41,38,33,28,2096640,17
New Mexico,4/10/20,1081,516,,41,38,33,28,2096640,17
New Mexico,4/9/20,865,413,,41,38,33,28,2096640,17
New Mexico,4/8/20,821,392,,41,38,33,28,2096640,17
New Mexico,4/7/20,794,379,14,41,38,33,28,2096640,17
New Mexico,4/6/20,686,327,13,41,38,33,28,2096640,17
New Mexico,4/5/20,624,298,12,41,38,33,28,2096640,17
New Mexico,4/4/20,506,241,11,41,38,33,28,2096640,17
New Mexico,4/3/20,490,234,10,41,38,33,28,2096640,17
New Mexico,4/2/20,373,178,9,41,38,33,28,2096640,17
New Mexico,4/1/20,327,156,8,41,38,33,28,2096640,17
New Mexico,3/31/20,315,150,7,41,38,33,28,2096640,17
New Mexico,3/30/20,237,113,6,41,38,33,28,2096640,17
New Mexico,3/29/20,237,113,5,41,38,33,28,2096640,17
New Mexico,3/28/20,208,99,4,41,38,33,28,2096640,17
New Mexico,3/27/20,136,65,3,41,38,33,28,2096640,17
New Mexico,3/26/20,113,54,2,41,38,33,28,2096640,17
New Mexico,3/25/20,113,54,1,41,38,33,28,2096640,17
New Mexico,3/24/20,100,48,0,41,38,33,28,2096640,17
New Mexico,3/23/20,83,40,-1,41,38,33,28,2096640,17
New Mexico,3/22/20,57,27,-2,41,38,33,28,2096640,17
New Mexico,3/21/20,55,26,-3,41,38,33,28,2096640,17
New Mexico,3/20/20,42,20,-4,41,38,33,28,2096640,17
New Mexico,3/19/20,35,17,-5,41,38,33,28,2096640,17
New Mexico,3/18/20,28,13,-6,41,38,33,28,2096640,17
New Mexico,3/17/20,23,11,-7,41,38,33,28,2096640,17
New Mexico,3/16/20,21,10,-8,41,38,33,28,2096640,17
New Mexico,3/15/20,13,6,-9,41,38,33,28,2096640,17
New Mexico,3/14/20,13,6,-10,41,38,33,28,2096640,17
New Mexico,3/13/20,10,5,-11,41,38,33,28,2096640,17
New Mexico,3/12/20,5,2,-12,41,38,33,28,2096640,17
New Mexico,3/11/20,3,1,-13,41,38,33,28,2096640,17
New Mexico,3/10/20,0,0,-14,41,38,33,28,2096640,17
New Mexico,3/9/20,0,0,,41,38,33,28,2096640,17
New Mexico,3/8/20,0,0,,41,38,33,28,2096640,17
New Mexico,3/7/20,0,0,,41,38,33,28,2096640,17
New Mexico,3/6/20,0,0,,41,38,33,28,2096640,17
New Mexico,3/5/20,0,0,,41,38,33,28,2096640,17
New Mexico,3/4/20,0,0,,41,38,33,28,2096640,17
New Mexico,3/3/20,0,0,,41,38,33,28,2096640,17
New Mexico,3/2/20,0,0,,41,38,33,28,2096640,17
New Mexico,3/1/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/29/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/28/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/27/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/26/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/25/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/24/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/23/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/22/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/21/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/20/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/19/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/18/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/17/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/16/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/15/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/14/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/13/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/12/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/11/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/10/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/9/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/8/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/7/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/6/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/5/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/4/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/3/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/2/20,0,0,,41,38,33,28,2096640,17
New Mexico,2/1/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/31/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/30/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/29/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/28/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/27/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/26/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/25/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/24/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/23/20,0,0,,41,38,33,28,2096640,17
New Mexico,1/22/20,0,0,,41,38,33,28,2096640,17
New York,4/23/20,263460,13517,,1,1,1,1,19491339,413
New York,4/22/20,263292,13508,,1,1,1,1,19491339,413
New York,4/21/20,258361,13255,,1,1,1,1,19491339,413
New York,4/20/20,253060,12983,,1,1,1,1,19491339,413
New York,4/19/20,247815,12714,,1,1,1,1,19491339,413
New York,4/18/20,241712,12401,,1,1,1,1,19491339,413
New York,4/17/20,230597,11831,,1,1,1,1,19491339,413
New York,4/16/20,223691,11476,,1,1,1,1,19491339,413
New York,4/15/20,214454,11003,,1,1,1,1,19491339,413
New York,4/14/20,203020,10416,,1,1,1,1,19491339,413
New York,4/13/20,195749,10043,,1,1,1,1,19491339,413
New York,4/12/20,189033,9698,,1,1,1,1,19491339,413
New York,4/11/20,181026,9288,,1,1,1,1,19491339,413
New York,4/10/20,172348,8842,,1,1,1,1,19491339,413
New York,4/9/20,161779,8300,,1,1,1,1,19491339,413
New York,4/8/20,151061,7750,,1,1,1,1,19491339,413
New York,4/7/20,139875,7176,,1,1,1,1,19491339,413
New York,4/6/20,131815,6763,,1,1,1,1,19491339,413
New York,4/5/20,123160,6319,14,1,1,1,1,19491339,413
New York,4/4/20,113833,5840,13,1,1,1,1,19491339,413
New York,4/3/20,102987,5284,12,1,1,1,1,19491339,413
New York,4/2/20,92506,4746,11,1,1,1,1,19491339,413
New York,4/1/20,83948,4307,10,1,1,1,1,19491339,413
New York,3/31/20,75833,3891,9,1,1,1,1,19491339,413
New York,3/30/20,66663,3420,8,1,1,1,1,19491339,413
New York,3/29/20,59648,3060,7,1,1,1,1,19491339,413
New York,3/28/20,52410,2689,6,1,1,1,1,19491339,413
New York,3/27/20,44876,2302,5,1,1,1,1,19491339,413
New York,3/26/20,37877,1943,4,1,1,1,1,19491339,413
New York,3/25/20,30841,1582,3,1,1,1,1,19491339,413
New York,3/24/20,25681,1318,2,1,1,1,1,19491339,413
New York,3/23/20,20884,1071,1,1,1,1,1,19491339,413
New York,3/22/20,15800,811,0,1,1,1,1,19491339,413
New York,3/21/20,11727,602,-1,1,1,1,1,19491339,413
New York,3/20/20,8403,431,-2,1,1,1,1,19491339,413
New York,3/19/20,5704,293,-3,1,1,1,1,19491339,413
New York,3/18/20,3038,156,-4,1,1,1,1,19491339,413
New York,3/17/20,1578,81,-5,1,1,1,1,19491339,413
New York,3/16/20,967,50,-6,1,1,1,1,19491339,413
New York,3/15/20,615,32,-7,1,1,1,1,19491339,413
New York,3/14/20,613,31,-8,1,1,1,1,19491339,413
New York,3/13/20,421,22,-9,1,1,1,1,19491339,413
New York,3/12/20,327,17,-10,1,1,1,1,19491339,413
New York,3/11/20,220,11,-11,1,1,1,1,19491339,413
New York,3/10/20,150,8,-12,1,1,1,1,19491339,413
New York,3/9/20,142,7,-13,1,1,1,1,19491339,413
New York,3/8/20,106,5,-14,1,1,1,1,19491339,413
New York,3/7/20,76,4,,1,1,1,1,19491339,413
New York,3/6/20,31,2,,1,1,1,1,19491339,413
New York,3/5/20,23,1,,1,1,1,1,19491339,413
New York,3/4/20,11,1,,1,1,1,1,19491339,413
New York,3/3/20,2,0,,1,1,1,1,19491339,413
New York,3/2/20,1,0,,1,1,1,1,19491339,413
New York,3/1/20,0,0,,1,1,1,1,19491339,413
New York,2/29/20,0,0,,1,1,1,1,19491339,413
New York,2/28/20,0,0,,1,1,1,1,19491339,413
New York,2/27/20,0,0,,1,1,1,1,19491339,413
New York,2/26/20,0,0,,1,1,1,1,19491339,413
New York,2/25/20,0,0,,1,1,1,1,19491339,413
New York,2/24/20,0,0,,1,1,1,1,19491339,413
New York,2/23/20,0,0,,1,1,1,1,19491339,413
New York,2/22/20,0,0,,1,1,1,1,19491339,413
New York,2/21/20,0,0,,1,1,1,1,19491339,413
New York,2/20/20,0,0,,1,1,1,1,19491339,413
New York,2/19/20,0,0,,1,1,1,1,19491339,413
New York,2/18/20,0,0,,1,1,1,1,19491339,413
New York,2/17/20,0,0,,1,1,1,1,19491339,413
New York,2/16/20,0,0,,1,1,1,1,19491339,413
New York,2/15/20,0,0,,1,1,1,1,19491339,413
New York,2/14/20,0,0,,1,1,1,1,19491339,413
New York,2/13/20,0,0,,1,1,1,1,19491339,413
New York,2/12/20,0,0,,1,1,1,1,19491339,413
New York,2/11/20,0,0,,1,1,1,1,19491339,413
New York,2/10/20,0,0,,1,1,1,1,19491339,413
New York,2/9/20,0,0,,1,1,1,1,19491339,413
New York,2/8/20,0,0,,1,1,1,1,19491339,413
New York,2/7/20,0,0,,1,1,1,1,19491339,413
New York,2/6/20,0,0,,1,1,1,1,19491339,413
New York,2/5/20,0,0,,1,1,1,1,19491339,413
New York,2/4/20,0,0,,1,1,1,1,19491339,413
New York,2/3/20,0,0,,1,1,1,1,19491339,413
New York,2/2/20,0,0,,1,1,1,1,19491339,413
New York,2/1/20,0,0,,1,1,1,1,19491339,413
New York,1/31/20,0,0,,1,1,1,1,19491339,413
New York,1/30/20,0,0,,1,1,1,1,19491339,413
New York,1/29/20,0,0,,1,1,1,1,19491339,413
New York,1/28/20,0,0,,1,1,1,1,19491339,413
New York,1/27/20,0,0,,1,1,1,1,19491339,413
New York,1/26/20,0,0,,1,1,1,1,19491339,413
New York,1/25/20,0,0,,1,1,1,1,19491339,413
New York,1/24/20,0,0,,1,1,1,1,19491339,413
New York,1/23/20,0,0,,1,1,1,1,19491339,413
New York,1/22/20,0,0,,1,1,1,1,19491339,413
North Carolina,4/23/20,7820,737,,18,20,42,44,10611862,218
North Carolina,4/22/20,7495,706,,18,20,42,44,10611862,218
North Carolina,4/21/20,7134,672,,18,20,42,44,10611862,218
North Carolina,4/20/20,6895,650,,18,20,42,44,10611862,218
North Carolina,4/19/20,6601,622,,18,20,42,44,10611862,218
North Carolina,4/18/20,6328,596,,18,20,42,44,10611862,218
North Carolina,4/17/20,6045,570,,18,20,42,44,10611862,218
North Carolina,4/16/20,5639,531,,18,20,42,44,10611862,218
North Carolina,4/15/20,5340,503,,18,20,42,44,10611862,218
North Carolina,4/14/20,5113,482,,18,20,42,44,10611862,218
North Carolina,4/13/20,4886,460,14,18,20,42,44,10611862,218
North Carolina,4/12/20,4570,431,13,18,20,42,44,10611862,218
North Carolina,4/11/20,4354,410,12,18,20,42,44,10611862,218
North Carolina,4/10/20,3965,374,11,18,20,42,44,10611862,218
North Carolina,4/9/20,3736,352,10,18,20,42,44,10611862,218
North Carolina,4/8/20,3499,330,9,18,20,42,44,10611862,218
North Carolina,4/7/20,3299,311,8,18,20,42,44,10611862,218
North Carolina,4/6/20,2962,279,7,18,20,42,44,10611862,218
North Carolina,4/5/20,2649,250,6,18,20,42,44,10611862,218
North Carolina,4/4/20,2486,234,5,18,20,42,44,10611862,218
North Carolina,4/3/20,2251,212,4,18,20,42,44,10611862,218
North Carolina,4/2/20,1977,186,3,18,20,42,44,10611862,218
North Carolina,4/1/20,1675,158,2,18,20,42,44,10611862,218
North Carolina,3/31/20,1535,145,1,18,20,42,44,10611862,218
North Carolina,3/30/20,1313,124,0,18,20,42,44,10611862,218
North Carolina,3/29/20,1191,112,-1,18,20,42,44,10611862,218
North Carolina,3/28/20,1020,96,-2,18,20,42,44,10611862,218
North Carolina,3/27/20,887,84,-3,18,20,42,44,10611862,218
North Carolina,3/26/20,738,70,-4,18,20,42,44,10611862,218
North Carolina,3/25/20,590,56,-5,18,20,42,44,10611862,218
North Carolina,3/24/20,495,47,-6,18,20,42,44,10611862,218
North Carolina,3/23/20,353,33,-7,18,20,42,44,10611862,218
North Carolina,3/22/20,305,29,-8,18,20,42,44,10611862,218
North Carolina,3/21/20,256,24,-9,18,20,42,44,10611862,218
North Carolina,3/20/20,189,18,-10,18,20,42,44,10611862,218
North Carolina,3/19/20,136,13,-11,18,20,42,44,10611862,218
North Carolina,3/18/20,92,9,-12,18,20,42,44,10611862,218
North Carolina,3/17/20,64,6,-13,18,20,42,44,10611862,218
North Carolina,3/16/20,39,4,-14,18,20,42,44,10611862,218
North Carolina,3/15/20,32,3,,18,20,42,44,10611862,218
North Carolina,3/14/20,25,2,,18,20,42,44,10611862,218
North Carolina,3/13/20,17,2,,18,20,42,44,10611862,218
North Carolina,3/12/20,15,1,,18,20,42,44,10611862,218
North Carolina,3/11/20,7,1,,18,20,42,44,10611862,218
North Carolina,3/10/20,7,1,,18,20,42,44,10611862,218
North Carolina,3/9/20,2,0,,18,20,42,44,10611862,218
North Carolina,3/8/20,2,0,,18,20,42,44,10611862,218
North Carolina,3/7/20,2,0,,18,20,42,44,10611862,218
North Carolina,3/6/20,2,0,,18,20,42,44,10611862,218
North Carolina,3/5/20,1,0,,18,20,42,44,10611862,218
North Carolina,3/4/20,1,0,,18,20,42,44,10611862,218
North Carolina,3/3/20,1,0,,18,20,42,44,10611862,218
North Carolina,3/2/20,0,0,,18,20,42,44,10611862,218
North Carolina,3/1/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/29/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/28/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/27/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/26/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/25/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/24/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/23/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/22/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/21/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/20/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/19/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/18/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/17/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/16/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/15/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/14/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/13/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/12/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/11/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/10/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/9/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/8/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/7/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/6/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/5/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/4/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/3/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/2/20,0,0,,18,20,42,44,10611862,218
North Carolina,2/1/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/31/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/30/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/29/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/28/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/27/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/26/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/25/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/24/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/23/20,0,0,,18,20,42,44,10611862,218
North Carolina,1/22/20,0,0,,18,20,42,44,10611862,218
North Dakota,4/23/20,709,931,,,47,,36,761723,11
North Dakota,4/22/20,679,891,,,47,,36,761723,11
North Dakota,4/21/20,644,845,,,47,,36,761723,11
North Dakota,4/20/20,627,823,,,47,,36,761723,11
North Dakota,4/19/20,585,768,,,47,,36,761723,11
North Dakota,4/18/20,528,693,,,47,,36,761723,11
North Dakota,4/17/20,393,516,,,47,,36,761723,11
North Dakota,4/16/20,393,516,,,47,,36,761723,11
North Dakota,4/15/20,365,479,,,47,,36,761723,11
North Dakota,4/14/20,341,448,,,47,,36,761723,11
North Dakota,4/13/20,331,435,,,47,,36,761723,11
North Dakota,4/12/20,308,404,,,47,,36,761723,11
North Dakota,4/11/20,293,385,,,47,,36,761723,11
North Dakota,4/10/20,278,365,,,47,,36,761723,11
North Dakota,4/9/20,269,353,,,47,,36,761723,11
North Dakota,4/8/20,251,330,,,47,,36,761723,11
North Dakota,4/7/20,237,311,,,47,,36,761723,11
North Dakota,4/6/20,225,295,,,47,,36,761723,11
North Dakota,4/5/20,207,272,,,47,,36,761723,11
North Dakota,4/4/20,186,244,,,47,,36,761723,11
North Dakota,4/3/20,173,227,,,47,,36,761723,11
North Dakota,4/2/20,159,209,,,47,,36,761723,11
North Dakota,4/1/20,142,186,,,47,,36,761723,11
North Dakota,3/31/20,122,160,,,47,,36,761723,11
North Dakota,3/30/20,109,143,,,47,,36,761723,11
North Dakota,3/29/20,98,129,,,47,,36,761723,11
North Dakota,3/28/20,94,123,,,47,,36,761723,11
North Dakota,3/27/20,68,89,,,47,,36,761723,11
North Dakota,3/26/20,51,67,,,47,,36,761723,11
North Dakota,3/25/20,45,59,,,47,,36,761723,11
North Dakota,3/24/20,36,47,,,47,,36,761723,11
North Dakota,3/23/20,30,39,,,47,,36,761723,11
North Dakota,3/22/20,28,37,,,47,,36,761723,11
North Dakota,3/21/20,28,37,,,47,,36,761723,11
North Dakota,3/20/20,26,34,,,47,,36,761723,11
North Dakota,3/19/20,19,25,,,47,,36,761723,11
North Dakota,3/18/20,6,8,,,47,,36,761723,11
North Dakota,3/17/20,3,4,,,47,,36,761723,11
North Dakota,3/16/20,1,1,,,47,,36,761723,11
North Dakota,3/15/20,1,1,,,47,,36,761723,11
North Dakota,3/14/20,1,1,,,47,,36,761723,11
North Dakota,3/13/20,1,1,,,47,,36,761723,11
North Dakota,3/12/20,1,1,,,47,,36,761723,11
North Dakota,3/11/20,0,0,,,47,,36,761723,11
North Dakota,3/10/20,0,0,,,47,,36,761723,11
North Dakota,3/9/20,0,0,,,47,,36,761723,11
North Dakota,3/8/20,0,0,,,47,,36,761723,11
North Dakota,3/7/20,0,0,,,47,,36,761723,11
North Dakota,3/6/20,0,0,,,47,,36,761723,11
North Dakota,3/5/20,0,0,,,47,,36,761723,11
North Dakota,3/4/20,0,0,,,47,,36,761723,11
North Dakota,3/3/20,0,0,,,47,,36,761723,11
North Dakota,3/2/20,0,0,,,47,,36,761723,11
North Dakota,3/1/20,0,0,,,47,,36,761723,11
North Dakota,2/29/20,0,0,,,47,,36,761723,11
North Dakota,2/28/20,0,0,,,47,,36,761723,11
North Dakota,2/27/20,0,0,,,47,,36,761723,11
North Dakota,2/26/20,0,0,,,47,,36,761723,11
North Dakota,2/25/20,0,0,,,47,,36,761723,11
North Dakota,2/24/20,0,0,,,47,,36,761723,11
North Dakota,2/23/20,0,0,,,47,,36,761723,11
North Dakota,2/22/20,0,0,,,47,,36,761723,11
North Dakota,2/21/20,0,0,,,47,,36,761723,11
North Dakota,2/20/20,0,0,,,47,,36,761723,11
North Dakota,2/19/20,0,0,,,47,,36,761723,11
North Dakota,2/18/20,0,0,,,47,,36,761723,11
North Dakota,2/17/20,0,0,,,47,,36,761723,11
North Dakota,2/16/20,0,0,,,47,,36,761723,11
North Dakota,2/15/20,0,0,,,47,,36,761723,11
North Dakota,2/14/20,0,0,,,47,,36,761723,11
North Dakota,2/13/20,0,0,,,47,,36,761723,11
North Dakota,2/12/20,0,0,,,47,,36,761723,11
North Dakota,2/11/20,0,0,,,47,,36,761723,11
North Dakota,2/10/20,0,0,,,47,,36,761723,11
North Dakota,2/9/20,0,0,,,47,,36,761723,11
North Dakota,2/8/20,0,0,,,47,,36,761723,11
North Dakota,2/7/20,0,0,,,47,,36,761723,11
North Dakota,2/6/20,0,0,,,47,,36,761723,11
North Dakota,2/5/20,0,0,,,47,,36,761723,11
North Dakota,2/4/20,0,0,,,47,,36,761723,11
North Dakota,2/3/20,0,0,,,47,,36,761723,11
North Dakota,2/2/20,0,0,,,47,,36,761723,11
North Dakota,2/1/20,0,0,,,47,,36,761723,11
North Dakota,1/31/20,0,0,,,47,,36,761723,11
North Dakota,1/30/20,0,0,,,47,,36,761723,11
North Dakota,1/29/20,0,0,,,47,,36,761723,11
North Dakota,1/28/20,0,0,,,47,,36,761723,11
North Dakota,1/27/20,0,0,,,47,,36,761723,11
North Dakota,1/26/20,0,0,,,47,,36,761723,11
North Dakota,1/25/20,0,0,,,47,,36,761723,11
North Dakota,1/24/20,0,0,,,47,,36,761723,11
North Dakota,1/23/20,0,0,,,47,,36,761723,11
North Dakota,1/22/20,0,0,,,47,,36,761723,11
Ohio,4/23/20,14694,1254,,15,14,37,23,11718568,288
Ohio,4/22/20,14117,1205,,15,14,37,23,11718568,288
Ohio,4/21/20,13725,1171,,15,14,37,23,11718568,288
Ohio,4/20/20,12919,1102,,15,14,37,23,11718568,288
Ohio,4/19/20,11602,990,,15,14,37,23,11718568,288
Ohio,4/18/20,10222,872,,15,14,37,23,11718568,288
Ohio,4/17/20,9107,777,,15,14,37,23,11718568,288
Ohio,4/16/20,8414,718,,15,14,37,23,11718568,288
Ohio,4/15/20,7794,665,,15,14,37,23,11718568,288
Ohio,4/14/20,7285,622,,15,14,37,23,11718568,288
Ohio,4/13/20,6975,595,,15,14,37,23,11718568,288
Ohio,4/12/20,6604,564,,15,14,37,23,11718568,288
Ohio,4/11/20,6250,533,,15,14,37,23,11718568,288
Ohio,4/10/20,5878,502,,15,14,37,23,11718568,288
Ohio,4/9/20,5512,470,,15,14,37,23,11718568,288
Ohio,4/8/20,5148,439,,15,14,37,23,11718568,288
Ohio,4/7/20,4782,408,,15,14,37,23,11718568,288
Ohio,4/6/20,4453,380,14,15,14,37,23,11718568,288
Ohio,4/5/20,4043,345,13,15,14,37,23,11718568,288
Ohio,4/4/20,3739,319,12,15,14,37,23,11718568,288
Ohio,4/3/20,3312,283,11,15,14,37,23,11718568,288
Ohio,4/2/20,2901,248,10,15,14,37,23,11718568,288
Ohio,4/1/20,2547,217,9,15,14,37,23,11718568,288
Ohio,3/31/20,2199,188,8,15,14,37,23,11718568,288
Ohio,3/30/20,1933,165,7,15,14,37,23,11718568,288
Ohio,3/29/20,1653,141,6,15,14,37,23,11718568,288
Ohio,3/28/20,1406,120,5,15,14,37,23,11718568,288
Ohio,3/27/20,1137,97,4,15,14,37,23,11718568,288
Ohio,3/26/20,868,74,3,15,14,37,23,11718568,288
Ohio,3/25/20,704,60,2,15,14,37,23,11718568,288
Ohio,3/24/20,567,48,1,15,14,37,23,11718568,288
Ohio,3/23/20,443,38,0,15,14,37,23,11718568,288
Ohio,3/22/20,356,30,-1,15,14,37,23,11718568,288
Ohio,3/21/20,247,21,-2,15,14,37,23,11718568,288
Ohio,3/20/20,173,15,-3,15,14,37,23,11718568,288
Ohio,3/19/20,119,10,-4,15,14,37,23,11718568,288
Ohio,3/18/20,89,8,-5,15,14,37,23,11718568,288
Ohio,3/17/20,67,6,-6,15,14,37,23,11718568,288
